"muni_cvegeo","muni_name","muni_state","muni_coalition","muni_pop","muni_area_km2","match_rank","match_cvegeo","match_name","match_state","match_coalition","match_pop","match_area_km2","mahalanobis_dist"
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,3,"15061","Nopaltepec","México","MC",10351,82.08,0.6851
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,4,"15107","Tonatico","México","MC",12912,89.8,0.7323
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,1,"15077","San Simón de Guerrero","México","MORENA/PVEM/PT",6692,130.34,0.0624
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,2,"21066","Guadalupe","Puebla","MORENA/PVEM/PT",6451,154.43,0.118
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,3,"21203","Xochitlán Todos Santos","Puebla","MORENA/PVEM/PT",7178,163.13,0.1507
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,4,"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,0.1965
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,1,"21005","Acteopan","Puebla","PAN",3070,75.08,0.697
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,1.0002
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,3,"21033","Cohuecan","Puebla","PAN",5403,47.34,1.0289
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.1077
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,1,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.226
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,2,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,0.2448
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,3,"21139","San Pablo Anicano","Puebla","PRI/PRD",3759,96.72,0.465
"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,4,"21112","Petlalcingo","Puebla","PRI/PRD",9350,231.97,0.4895
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,1,"21032","Cohetzala","Puebla","MC",1382,239.87,0.7336
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,2,"21137","San Nicolás Buenos Aires","Puebla","MC",10464,208.94,0.7984
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,3,"21089","Jopala","Puebla","MC",12131,168.76,1.0208
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,4,"21170","Tepeyahualco","Puebla","MC",19200,448.12,1.1383
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,1,"21005","Acteopan","Puebla","PAN",3070,75.08,1.1433
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,1.394
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,3,"21033","Cohuecan","Puebla","PAN",5403,47.34,1.732
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.8414
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,1,"21206","Zacapala","Puebla","PAN/PRI/PRD",4647,247.09,0.1405
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,2,"21018","Atexcal","Puebla","PAN/PRI/PRD",3859,330.2,0.283
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,3,"21147","Santa Inés Ahuatempan","Puebla","PAN/PRI/PRD",6341,285.28,0.3492
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,4,"21150","Huehuetlán el Grande","Puebla","PAN/PRI/PRD",6105,179.78,0.5303
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,1,"21112","Petlalcingo","Puebla","PRI/PRD",9350,231.97,0.6713
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,2,"21139","San Pablo Anicano","Puebla","PRI/PRD",3759,96.72,0.9273
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,3,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,1.0027
"21159","Teopantlán","Puebla","MORENA/PVEM/PT",3836,247.8,4,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,1.0167
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,1,"21137","San Nicolás Buenos Aires","Puebla","MC",10464,208.94,0.7471
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,2,"21200","Xochiapulco","Puebla","MC",3443,59.6,0.8041
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,3,"21089","Jopala","Puebla","MC",12131,168.76,0.8262
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,4,"21057","Honey","Puebla","MC",6687,63,0.9861
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,1,"21127","San Jerónimo Xayacatlán","Puebla","MORENA/PVEM/PT",3606,142.59,0.0533
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,2,"21031","Coatzingo","Puebla","MORENA/PVEM/PT",2820,114.55,0.2167
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,3,"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,0.2568
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,4,"21037","Coyotepec","Puebla","MORENA/PVEM/PT",2334,132.81,0.3264
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,1,"21005","Acteopan","Puebla","PAN",3070,75.08,0.563
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,2,"21033","Cohuecan","Puebla","PAN",5403,47.34,1.1618
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,3,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,1.3818
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.5304
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,1,"21139","San Pablo Anicano","Puebla","PRI/PRD",3759,96.72,0.343
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,2,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,0.5427
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,3,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.6534
"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,4,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.716
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,1,"15052","Malinalco","México","MC",28155,208.83,0.2049
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,2,"17009","Huitzilac","Morelos","MC",24515,187.72,0.2088
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,3,"21089","Jopala","Puebla","MC",12131,168.76,0.4438
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,4,"21137","San Nicolás Buenos Aires","Puebla","MC",10464,208.94,0.5308
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.1639
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.7727
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.4602
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,4,"21005","Acteopan","Puebla","PAN",3070,75.08,1.5134
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,1,"15007","Amanalco","México","PAN/PRI/PRD",23675,220.83,0.0525
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,2,"21099","Cañada Morelos","Puebla","PAN/PRI/PRD",20659,244.18,0.1131
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,3,"21069","Huaquechula","Puebla","PAN/PRI/PRD",29233,230.64,0.1928
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,4,"15102","Timilpan","México","PAN/PRI/PRD",16414,165.66,0.3125
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,1,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.1303
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,2,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.2074
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,3,"21112","Petlalcingo","Puebla","PRI/PRD",9350,231.97,0.6411
"21161","Tepanco de López","Puebla","MORENA/PVEM/PT",22218,224.1,4,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.7101
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,1,"21020","Atoyatempan","Puebla","MC",7704,26.76,0.475
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,2,"21057","Honey","Puebla","MC",6687,63,0.7491
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,3,"21200","Xochiapulco","Puebla","MC",3443,59.6,0.7769
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,4,"15061","Nopaltepec","México","MC",10351,82.08,1.0491
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,1,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.4736
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,2,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.6838
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,3,"21005","Acteopan","Puebla","PAN",3070,75.08,1.0415
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.1393
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,1,"21101","Nauzontla","Puebla","PAN/PRI/PRD",3317,27.34,0.156
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,2,"21014","Amixtlán","Puebla","PAN/PRI/PRD",4812,44.25,0.4092
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,3,"21204","Yaonáhuac","Puebla","PAN/PRI/PRD",7926,29.28,0.4641
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,4,"21123","San Felipe Tepatlán","Puebla","PAN/PRI/PRD",3793,44.78,0.4656
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,1,"21077","Hueytlalpan","Puebla","PRI/PRD",5951,41.65,0.3813
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,2,"21028","Camocuautla","Puebla","PRI/PRD",2758,15.98,0.5644
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,3,"21084","Ixtepec","Puebla","PRI/PRD",6950,19.41,0.6156
"21162","Tepango de Rodríguez","Puebla","MORENA/PVEM/PT",4155,28.69,4,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.7121
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,1,"17026","Tlayacapan","Morelos","MC",19408,56.86,0.0836
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,2,"21013","Altepexi","Puebla","MC",22629,47.09,0.3273
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,3,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.3453
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,4,"15094","Tepetlixpa","México","MC",20500,42.51,0.3857
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,1,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.2252
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,2,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.4935
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.545
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.8659
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,1,"21214","Zinacatepec","Puebla","PAN/PRI/PRD",18359,62.28,0.0283
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,2,"21078","Huitzilan de Serdán","Puebla","PAN/PRI/PRD",15928,69.02,0.1941
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,3,"21072","Huehuetla","Puebla","PAN/PRI/PRD",17082,47.28,0.2451
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,4,"17002","Atlatlahucan","Morelos","PAN/PRI/PRD",25232,79.08,0.2751
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,1,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.3365
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,2,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.4384
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,3,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.6032
"21163","Tepatlaxco de Hidalgo","Puebla","MORENA/PVEM/PT",18854,61.31,4,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,0.7851
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,1,"15095","Tepotzotlán","México","MC",103696,205.75,0.1736
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,2,"17003","Axochiapan","Morelos","MC",39174,141.15,0.5879
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,3,"15052","Malinalco","México","MC",28155,208.83,0.7873
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,4,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,0.8094
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.8996
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.9121
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,3,"15037","Huixquilucan","México","PAN",284965,140,1.0991
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.4838
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,1,"17030","Yecapixtla","Morelos","PAN/PRI/PRD",56083,172.27,0.3132
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,2,"15051","Lerma","México","PAN/PRI/PRD",170327,229.44,0.4976
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,3,"15065","Otumba","México","PAN/PRI/PRD",36331,140.79,0.6298
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,4,"15118","Zinacantepec","México","PAN/PRI/PRD",203872,308.79,0.6309
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,1,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.3331
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,2,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,0.6275
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,3,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,0.6491
"21164","Tepeaca","Puebla","MORENA/PVEM/PT",84270,216.65,4,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,0.9159
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,1,"21089","Jopala","Puebla","MC",12131,168.76,0.2773
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,2,"21137","San Nicolás Buenos Aires","Puebla","MC",10464,208.94,0.4362
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,3,"15061","Nopaltepec","México","MC",10351,82.08,0.5114
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,4,"15107","Tonatico","México","MC",12912,89.8,0.5276
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,1,"15077","San Simón de Guerrero","México","MORENA/PVEM/PT",6692,130.34,0.2062
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,2,"21016","Aquixtla","Puebla","MORENA/PVEM/PT",9021,165.45,0.2241
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,3,"21213","Zihuateutla","Puebla","MORENA/PVEM/PT",11967,174.74,0.2962
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,4,"21002","Acateno","Puebla","MORENA/PVEM/PT",9170,179.2,0.3
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,1,"21005","Acteopan","Puebla","PAN",3070,75.08,0.8041
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.8701
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.8818
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.9654
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,1,"21023","Atzitzintla","Puebla","PAN/PRI/PRD",9051,132.37,0.0105
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,2,"21073","Huehuetlán el Chico","Puebla","PAN/PRI/PRD",9760,137.63,0.067
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,3,"21082","Ixcaquixtla","Puebla","PAN/PRI/PRD",8804,106.68,0.2054
"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,4,"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,0.226
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,1,"15061","Nopaltepec","México","MC",10351,82.08,0.1566
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,2,"15107","Tonatico","México","MC",12912,89.8,0.248
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,3,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.2514
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,4,"21057","Honey","Puebla","MC",6687,63,0.3042
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,1,"15038","Isidro Fabela","México","MORENA/PVEM/PT",11929,79.19,0.1318
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,2,"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,0.1359
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,3,"21100","Naupan","Puebla","MORENA/PVEM/PT",9310,60.65,0.141
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,4,"17021","Tetecala","Morelos","MORENA/PVEM/PT",7617,67.31,0.2158
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,1,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.5131
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,2,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.5952
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.6835
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.6963
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,1,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.1709
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,2,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.1753
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,3,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.3172
"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,4,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.4615
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,1,"21170","Tepeyahualco","Puebla","MC",19200,448.12,0.1989
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,2,"21179","Tlachichuca","Puebla","MC",31639,419.12,0.2415
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,3,"15063","Ocuilan","México","MC",36223,384.27,0.3575
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,4,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,0.5503
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.458
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.3171
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,3,"21005","Acteopan","Puebla","PAN",3070,75.08,1.8185
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,2.0098
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,1,"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,0.2044
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,2,"21172","Tetela de Ocampo","Puebla","PAN/PRI/PRD",27216,326.3,0.2616
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,3,"21044","Cuyoaco","Puebla","PAN/PRI/PRD",17139,299.48,0.2747
"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,4,"21083","Ixtacamaxtitlán","Puebla","PAN/PRI/PRD",25319,558.1,0.3363
